No,book_links,book_ids,book_titles,book_authors,book_sub_categories,book_ratings,book_rated_times,book_public_dates,book_downloads,book_pages,book_desciptions,book_images
383,/fiction/The-Purgatorium,1422595302,The Purgatorium,Eva Pohler,Fiction,Rating: 4,4 times,Jan 2015,1959,212,"Seventeen-year-old Daphne has no idea that her parents have sent their suicidal daughter to an island off the coast of California, not for a getaway retreat, but for experimental therapy. Dr. Hortense Gray's patients come to the island wanting to die, and they leave fighting to live.",/fiction/The-Purgatorium
384,/fiction/The-Gatekeeper-s-Sons,1422593690,The Gatekeeper's Sons,Eva Pohler,Fiction,Rating: 4.8,10 times,Jan 2015,1816,302,"Fifteen-year-old Therese watches her parents die. While in a coma, she meets the twin sons of Hades—Hypnos, the god of sleep, and Thanatos, the god of death. She thinks she's manipulating a dream, not kissing the god of death and totally rocking his world. Than makes a deal with Hades and goes...",/fiction/The-Gatekeeper-s-Sons
385,/fiction/Pink-Lotus,1420340340,Pink Lotus,Manfred Mitze,Fiction,Rating: 4.13,8 times,Jan 2015,1065,332,"Walter Herzog was born in a small town outside of Frankfurt to an emotionally detached mother and a Nazi-sympathizing stepfather at the tail end of World War II. Teenage Walter and his pals come to school drunk and oversexed; eventually, they skip classes altogether to make out with girls and earn...",/fiction/Pink-Lotus
386,/fiction/Sophie-Monroe,1419862381,Sophie Monroe,Andrew Paul Cannon,Fiction,Rating: 0,0 times,Dec 2014,199,202,"One young woman's war keeps her from experiencing the life she yearns to have. Other than the ensuing depression and the struggle to learn who she really is, Sophie Monroe finds herself in a conflict with an unseen enemy. Until this unseen enemy is         defeated, Sophie feels she will never...",/fiction/Sophie-Monroe
387,/fiction/Forced-Entry,1419500994,Forced Entry,Komrade Komura,Fiction,Rating: 4.5,2 times,Dec 2014,646,53,"4 grow houses. 30 months. 8 million dollars. A refugee from a high rise corporate plantation was in his 19th month and sailing safely toward the finish line. The kid was looking for a dry place to stay, away from the cops, away from the shit on the streets. Jackson, Mississippi is a toxic place...",/fiction/Forced-Entry
388,/fiction/Nurturance,1419345738,Nurturance,Santosh Jha,Fiction,Rating: 0,0 times,Dec 2014,714,25,"A young beautiful woman barely in her twenties awaits this one someone.  Like her mom’s bedtime story of the prince riding a white horse, as he is her only hope of nurturance that she desperately needs. She seeks his assuring touches all over her body and soul, especially where the nasty world...",/fiction/Nurturance
389,/short-stories/Glimmering-Reflections-into-my-Special-Friends-Lives,1419236501,Glimmering Reflections into my Special Friends' Lives,Rosina S Khan,Short Stories,Rating: 4.5,2 times,Dec 2014,186,23,"This book is based on the life stories of three competent heroines who gracefully matured from girlhood to womanhood, tackling all the life’s hurdles in the best possible ways, while making others laugh and cutting jokes, which is why people are so drawn to them. ",/short-stories/Glimmering-Reflections-into-my-Special-Friends-Lives
390,/fiction/A-Yawoo-Life,1419157068,A Yawoo Life,Geoffrey Clarke,Fiction,Rating: 5,1 times,Dec 2014,215,52,"Geoffrey Clarke’s new fictional biography of a man named George.  The eBook relates how, despite an early start in poverty and war shortages, he manages to overcome many obstacles and dangers in his life with humour and panache. From Monmouth, Wales, to Tehran, Paris, Monaco, Jeddah, and Cairo...",/fiction/A-Yawoo-Life
391,/fiction/Five-Point-Someone,1416499127,Five Point Someone,CB,Fiction,Rating: 4.71,7 times,Nov 2014,3901,137,College University Student Life Love Youth Drama ,/fiction/Five-Point-Someone
392,/fiction/Throne-of-the-Crescent-Moon,1416253364,Throne of the Crescent Moon,Saladin Ahmed,Fiction,Rating: 4.5,6 times,Nov 2014,1215,173,"The debut novel of Saladin Ahmed, Throne of the Crescent Moon, is something fresh and very conversant in the genre of fantasy. Moved as much by the fairytales of primitive Arabia and Persia as by the plot structures of great fantasy, the outcome is an appealing mixture. Featuring daring dervishes...",/fiction/Throne-of-the-Crescent-Moon
393,/fiction/Glaring-Shadow-A-Stream-of-Consciousness-Novel,1415803515,Glaring Shadow - A Stream of Consciousness Novel,BS Murthy,Fiction,Rating: 0,0 times,Nov 2014,251,75,"In a stream of consciousness mode this is the self-account of the life and times of a man, who liquidates his immense wealth only to consign it to the flames. The agony and ecstasy of his life as he makes it big in our materialistic world and the way he loses his soul in the bargain, only to...",/fiction/Glaring-Shadow-A-Stream-of-Consciousness-Novel
394,/fiction/Crossing-the-Mirage-Passing-through-Youth,1415620790,Crossing the Mirage - Passing through Youth,BS Murthy,Fiction,Rating: 0,0 times,Nov 2014,167,134,"If passing through youth was like crossing the mirage of life for Chandra and Nithya, it proved to be chasing the mirage of love for Sathya and Prema though for plain Vasavi, Chandra's pitiable sibling, it was the end of the road.

As life brings Chandra, who suffers from an inferiority complex...",/fiction/Crossing-the-Mirage-Passing-through-Youth
395,/fiction/Jewel-less-Crown-Saga-of-Life,1415602609,Jewel-less Crown: Saga of Life,BS Murthy,Fiction,Rating: 1,1 times,Nov 2014,176,148,"This is the story of the rise and fall of an ambitious man, the decline and decay of his conniving wife, the trials and tribulations of their wayward son as well as the grit and gall of a spirited girl, who comes into his life. 
This depiction of their life and times not only pictures the facets...",/fiction/Jewel-less-Crown-Saga-of-Life
396,/fiction/Through-the-Looking-Glass-Darkly-A-True-Tale-of-Awakening,1415032447,Through the Looking-Glass Darkly: A True Tale of Awakening,Joshua Dylan Roberts,Fiction,Rating: 4,1 times,Nov 2014,317,192,Are you sure you're awake? Kai was. Or at least pretty sure. That all changed after a shark attack in South Africa catapulted him into the gaping jaws of an existential crisis. He could no longer inhabit Triviality Turf. But answers to life's big questions don't come without a price. And sometimes...,/fiction/Through-the-Looking-Glass-Darkly-A-True-Tale-of-Awakening
397,/fiction/Road-Trip-of-the-Undead,1414638952,Road Trip of the Undead,Dalton Ford,Fiction,Rating: 4.25,4 times,Oct 2014,587,234,"This is a story set in a world that has been overwhelmed with reanimated corpses and most of the details are vague. The story follows the teen Andrew, his friends, his family, and his always loyal dog Bubba. Follow along as he escapes what was thought to be sanctuary and battles across the globe...",/fiction/Road-Trip-of-the-Undead
398,/fiction/Hornswoggled-in-His-Love,1414435650,Hornswoggled in His Love!,Ross Shultz,Fiction,Rating: 3,1 times,Oct 2014,77,186,"This world which is enmity to God, throws out a net to contain and capture as many as would follow its empty rules.  The façade of the glamour it offers with its so-called great morals and the pie-in-the-sky attitudes reveals itself to all those that are seeking God and the relationship with Him...",/fiction/Hornswoggled-in-His-Love
399,/fiction/Wychetts-and-the-Tome-of-Terror,1413705956,Wychetts and the Tome of Terror,William Holley,Fiction,Rating: 5,3 times,Oct 2014,440,257,"The fourth and whackiest book in the Wychetts series!  “The Tome Terriblis is different to most spell books,” explained Inglenook. “Instead of reading the spells, you have to write them yourself. The power in the Tome takes the words and turns them into magic. If the Tome fell into the wrong...",/fiction/Wychetts-and-the-Tome-of-Terror
400,/fiction/Wychetts-and-the-Farm-of-Fear,1412941145,Wychetts and the Farm of Fear,William Holley,Fiction,Rating: 4.4,5 times,Oct 2014,779,211,"Wychetts and the Farm of Fear- the third book in the Wychetts series.  “Forgive me, but you must be lost if you’re heading towards Barrenbrake Farm...” 

A pleasant country hike turns into a struggle to save the world, when a shortcut home takes Bryony, Edwin and their parents through a...",/fiction/Wychetts-and-the-Farm-of-Fear
401,/fiction/Project-Merge,1412694138,Project Merge,Mona A.,Fiction,Rating: 3.5,2 times,Oct 2014,544,231,"Project Merge was developed years ago as part of the Intelligence sector to find solutions and solves problems for an almost extinct human species, but not everything that is discovered is a positive advancement for humans. It was called upon Lina, who can't remember her past, because she was min...",/fiction/Project-Merge
402,/fiction/Messiah-Clone,1412518556,Messiah Clone,Tim Ayers,Fiction,Rating: 4.5,2 times,Oct 2014,261,149,The Messiah Clone novel reads like a run-away bullet train racing towards a washed-out bridge. Before the end times come. Before His return. Before the Rapture. Before being LEFT BEHIND...there was the Messiah Clone. Discover the signs of the end. The Messiah Clone answers the age old question...,/fiction/Messiah-Clone
403,/fiction/Wychetts,1411899314,Wychetts,William Holley,Fiction,Rating: 4.75,12 times,Sep 2014,2982,233,"“Dear Mum, we have just moved into our new house, although there’s nothing much new about it. It’s called Wychetts and is falling to bits. There’s no electricity, so I’m having to write this by candlelight. Even worse, I’ve got to share a room with HIM.”Old and crumbling it might be...",/fiction/Wychetts
404,/fiction/Shady-Medicos,1411488264,Shady Medicos,TKraghunathan,Fiction,Rating: 0,0 times,Sep 2014,244,67,"Introducing a new  character called Major Dickey, a highly decorated officer from Indian Army helping state police to come to grips with problems having international ramifications. He is engaged  by Government of Singapore to deal with shady doctors who use Singapore to perform unauthorised...",/fiction/Shady-Medicos
405,/fiction/An-Honest-Man-Book-One-of-The-Donkey-and-the-Wall-trilogy,1411061954,"An Honest Man, Book One of The Donkey and the Wall trilogy",J. L. Lawson,Fiction,Rating: 5,1 times,Sep 2014,740,391,"An Honest Man begins the trilogy. From the humble roots of an 1864 immigrant from the Guang, his Shoshone wife and their little hardware store in Tahoe City, to a global humanitarian NGO empire in the present day.  An Honest Man is the carefully woven tapestry of the struggles and love, triumphs...",/fiction/An-Honest-Man-Book-One-of-The-Donkey-and-the-Wall-trilogy
406,/fiction/Rolling-Thunder-Wings-of-War-Series-Book-1-of-5,1410734135,"Rolling Thunder, Wings of War Series, Book 1 of 5",Mark Berent,Fiction,Rating: 3.5,4 times,Sep 2014,1049,272,"Rolling Thunder is an historical novel about the decisive role politics played during the Vietnam war.Its characters range from men in the field to the Pentagon and the White House. Fighter pilots and Special Forces warriors try to do their best but are hampered by President Johnson, Secretary of...",/fiction/Rolling-Thunder-Wings-of-War-Series-Book-1-of-5
407,/fiction/Light-in-the-Middle-of-Darkness,1410120281,Light in the Middle of Darkness,Brian Thomas Armstrong,Fiction,Rating: 2.5,2 times,Sep 2014,268,27,Five short fiction stories of light trapped in life’s darkness.,/fiction/Light-in-the-Middle-of-Darkness
408,/fiction/A-Story-Narrated-by-an-Amateur,1410025085,A Story Narrated by an Amateur,Shivang,Fiction,Rating: 4,1 times,Sep 2014,433,172,This is a book will make you feel comfortable and will enjoy the joy of awkward writing. A promise from a student to all readers who will love and enjoy it. Make your self comfortable to read and share to your friends. ,/fiction/A-Story-Narrated-by-an-Amateur
409,/fiction/River-Mother,1409868732,River Mother,justin spring,Fiction,Rating: 4.33,6 times,Sep 2014,728,504,RIVER MOTHER: the Face of the Sphinx is a fictional autobiography of an extraordinary Nubian female shaman/leader whose face becomes the face of the Sphinx. The story is set in the Proto-Egyptian Mother Goddess period c. 6000 B.C. and is told by River Mother herself. She begins by describing her...,/fiction/River-Mother
410,/fiction/DEFOE,1407774225,DEFOE,Courtney E. Webb,Fiction,Rating: 4,1 times,Aug 2014,634,60,"Daniel Defoe, author, diplomat, spy for the British government had a life almost as interesting as his books. This tale centers around his time in Scotland and what might have happened there....",/fiction/DEFOE
